3233,1986.00,11.00,11.00,"Aris adsc",1.00
3237,1986.00,11.00,31.00,"Aris adsc",1.00
3239,1986.00,11.00,35.00,"Aris adsc",1.00
3283,1986.00,14.00,15.00,"Aris adsc",4.00
3314,1986.00,16.00,13.00,"Aris adsc",1.00
3315,1986.00,16.00,15.00,"Aris adsc",13.00
3318,1986.00,16.00,33.00,"Aris adsc",1.00
3319,1986.00,16.00,35.00,"Aris adsc",4.00
3320,1986.00,16.00,37.00,"Aris adsc",2.00
3322,1986.00,16.00,53.00,"Aris adsc",7.00
3362,1986.00,19.00,13.00,"Aris adsc",1.00
3364,1986.00,19.00,17.00,"Aris adsc",5.00
3376,1986.00,19.00,77.00,"Aris adsc",2.00
3384,1986.00,20.00,37.00,"Aris adsc",1.00
3396,1986.00,21.00,17.00,"Aris adsc",5.00
3397,1986.00,21.00,31.00,"Aris adsc",69.00
3398,1986.00,21.00,33.00,"Aris adsc",5.00
3400,1986.00,21.00,37.00,"Aris adsc",1.00
3401,1986.00,21.00,51.00,"Aris adsc",2.00
3402,1986.00,21.00,53.00,"Aris adsc",1.00
3403,1986.00,21.00,55.00,"Aris adsc",2.00
3404,1986.00,21.00,57.00,"Aris adsc",4.00
3405,1986.00,21.00,71.00,"Aris adsc",2.00
3407,1986.00,21.00,75.00,"Aris adsc",4.00
3428,1986.00,23.00,17.00,"Aris adsc",2.00
3432,1986.00,23.00,37.00,"Aris adsc",1.00
3434,1986.00,23.00,53.00,"Aris adsc",1.00
3436,1986.00,23.00,57.00,"Aris adsc",2.00
3439,1986.00,23.00,75.00,"Aris adsc",1.00
3483,1987.00,2.00,55.00,"Aris adsc",1.00
3495,1987.00,3.00,35.00,"Aris adsc",3.00
3496,1987.00,3.00,37.00,"Aris adsc",1.00
3497,1987.00,3.00,51.00,"Aris adsc",27.00
3498,1987.00,3.00,53.00,"Aris adsc",3.00
3499,1987.00,3.00,55.00,"Aris adsc",16.00
