STATION,DATE,MDPR,MDSF,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00027560,19870101,-9999,-9999,-9999,0,0,0,161,-22,156
GHCND:USC00027560,19870102,-9999,-9999,-9999,0,0,0,161,-28,139
GHCND:USC00027560,19870103,-9999,-9999,-9999,0,0,0,156,-50,139
GHCND:USC00027560,19870104,-9999,-9999,-9999,0,0,0,200,-22,189
GHCND:USC00027560,19870105,-9999,-9999,-9999,10,0,0,161,50,128
GHCND:USC00027560,19870106,-9999,-9999,-9999,0,0,0,128,-11,117
GHCND:USC00027560,19870107,-9999,-9999,-9999,0,0,0,172,-44,161
GHCND:USC00027560,19870108,-9999,-9999,-9999,0,0,0,161,-28,106
GHCND:USC00027560,19870109,-9999,-9999,-9999,0,0,0,111,-72,89
GHCND:USC00027560,19870110,-9999,-9999,-9999,0,0,0,133,-83,122
GHCND:USC00027560,19870111,-9999,-9999,-9999,0,0,0,161,-78,156
GHCND:USC00027560,19870112,-9999,-9999,-9999,0,0,0,172,-83,167
GHCND:USC00027560,19870113,-9999,-9999,-9999,0,0,0,178,-61,172
GHCND:USC00027560,19870114,-9999,-9999,-9999,0,0,0,189,-28,161
GHCND:USC00027560,19870115,-9999,-9999,-9999,0,0,0,178,0,172
GHCND:USC00027560,19870116,-9999,-9999,-9999,64,0,76,172,0,6
GHCND:USC00027560,19870117,-9999,-9999,-9999,64,25,102,22,-83,-17
GHCND:USC00027560,19870118,-9999,-9999,-9999,0,25,0,39,-117,33
GHCND:USC00027560,19870119,-9999,-9999,-9999,0,0,0,83,-89,61
GHCND:USC00027560,19870120,-9999,-9999,-9999,13,0,25,61,-17,44
GHCND:USC00027560,19870121,-9999,-9999,-9999,0,0,0,78,-83,67
GHCND:USC00027560,19870122,-9999,-9999,-9999,0,0,0,122,-56,111
GHCND:USC00027560,19870123,-9999,-9999,-9999,0,0,0,144,-39,122
GHCND:USC00027560,19870124,-9999,-9999,-9999,0,0,0,150,-56,133
GHCND:USC00027560,19870125,-9999,-9999,-9999,0,0,0,172,-44,150
GHCND:USC00027560,19870126,-9999,-9999,-9999,0,0,0,217,-33,211
GHCND:USC00027560,19870127,-9999,-9999,-9999,0,0,0,222,-39,206
GHCND:USC00027560,19870128,-9999,-9999,-9999,0,0,0,217,11,200
GHCND:USC00027560,19870129,-9999,-9999,-9999,0,0,0,250,-11,228
GHCND:USC00027560,19870130,-9999,-9999,-9999,0,0,0,244,-17,233
GHCND:USC00027560,19870131,-9999,-9999,-9999,0,0,0,233,61,100
GHCND:USC00027560,19870201,-9999,-9999,-9999,0,0,0,167,-28,161
GHCND:USC00027560,19870202,-9999,-9999,-9999,0,0,0,217,-28,194
GHCND:USC00027560,19870203,-9999,-9999,-9999,0,0,0,239,-11,228
GHCND:USC00027560,19870204,-9999,-9999,-9999,0,0,0,233,17,156
GHCND:USC00027560,19870205,-9999,-9999,-9999,0,0,0,183,-33,183
GHCND:USC00027560,19870206,-9999,-9999,-9999,0,0,0,183,-6,161
GHCND:USC00027560,19870207,-9999,-9999,-9999,0,0,0,183,6,172
GHCND:USC00027560,19870208,-9999,-9999,-9999,0,0,0,194,17,178
GHCND:USC00027560,19870209,-9999,-9999,-9999,0,0,0,211,22,206
GHCND:USC00027560,19870210,-9999,-9999,-9999,0,0,0,239,-11,228
GHCND:USC00027560,19870211,-9999,-9999,-9999,0,0,0,233,11,211
GHCND:USC00027560,19870212,-9999,-9999,-9999,5,0,0,222,17,211
GHCND:USC00027560,19870213,-9999,-9999,-9999,0,0,0,222,0,211
GHCND:USC00027560,19870214,-9999,-9999,-9999,0,0,0,217,78,156
GHCND:USC00027560,19870215,-9999,-9999,-9999,0,0,0,178,-28,172
GHCND:USC00027560,19870216,-9999,-9999,-9999,15,0,0,172,-17,106
GHCND:USC00027560,19870217,-9999,-9999,-9999,0,0,0,156,-39,144
GHCND:USC00027560,19870218,-9999,-9999,-9999,0,0,0,167,-44,128
GHCND:USC00027560,19870219,-9999,-9999,-9999,0,0,0,139,-56,100
GHCND:USC00027560,19870220,-9999,-9999,-9999,36,0,0,128,-22,83
GHCND:USC00027560,19870221,-9999,-9999,-9999,183,25,102,89,0,56
GHCND:USC00027560,19870222,-9999,-9999,-9999,0,0,0,106,-50,100
GHCND:USC00027560,19870223,-9999,-9999,-9999,0,0,0,156,-28,122
GHCND:USC00027560,19870224,-9999,-9999,-9999,0,0,0,156,6,94
GHCND:USC00027560,19870225,-9999,-9999,-9999,0,0,0,150,6,83
GHCND:USC00027560,19870226,-9999,-9999,-9999,132,0,25,106,-17,100
GHCND:USC00027560,19870227,-9999,-9999,-9999,0,0,0,111,-17,111
GHCND:USC00027560,19870228,-9999,-9999,-9999,0,0,0,117,-61,111
GHCND:USC00027560,19870301,-9999,-9999,-9999,0,0,0,178,-39,172
GHCND:USC00027560,19870302,-9999,-9999,-9999,0,0,0,194,-22,183
GHCND:USC00027560,19870303,-9999,-9999,-9999,0,0,0,222,-28,222
GHCND:USC00027560,19870304,-9999,-9999,-9999,0,0,0,222,6,222
GHCND:USC00027560,19870305,-9999,-9999,-9999,0,0,0,228,28,222
GHCND:USC00027560,19870306,-9999,-9999,-9999,0,0,0,256,22,217
GHCND:USC00027560,19870307,-9999,-9999,-9999,0,0,0,250,11,233
GHCND:USC00027560,19870308,-9999,-9999,-9999,0,0,0,217,6,217
GHCND:USC00027560,19870309,-9999,-9999,-9999,0,0,0,217,11,178
GHCND:USC00027560,19870310,-9999,-9999,-9999,0,0,0,200,50,183
GHCND:USC00027560,19870311,-9999,-9999,-9999,0,0,0,217,6,150
GHCND:USC00027560,19870312,-9999,-9999,-9999,0,0,0,244,6,144
GHCND:USC00027560,19870313,-9999,-9999,-9999,0,0,0,272,44,178
GHCND:USC00027560,19870314,-9999,-9999,-9999,0,0,0,256,22,239
GHCND:USC00027560,19870315,-9999,-9999,-9999,0,0,0,239,67,178
GHCND:USC00027560,19870316,-9999,-9999,-9999,25,0,0,178,6,56
GHCND:USC00027560,19870317,-9999,-9999,-9999,0,0,0,167,44,106
GHCND:USC00027560,19870318,-9999,-9999,-9999,0,0,0,211,-17,194
GHCND:USC00027560,19870319,-9999,-9999,-9999,0,0,0,228,44,217
GHCND:USC00027560,19870320,-9999,-9999,-9999,0,0,0,222,39,200
GHCND:USC00027560,19870321,-9999,-9999,-9999,0,0,0,222,-17,217
GHCND:USC00027560,19870322,-9999,-9999,-9999,25,0,5,222,6,89
GHCND:USC00027560,19870323,-9999,-9999,-9999,0,0,0,167,-6,144
GHCND:USC00027560,19870324,-9999,-9999,-9999,0,0,0,178,-39,122
GHCND:USC00027560,19870325,-9999,-9999,-9999,5,0,0,133,17,83
GHCND:USC00027560,19870326,-9999,-9999,-9999,0,0,0,178,-33,150
GHCND:USC00027560,19870327,-9999,-9999,-9999,0,0,0,211,-39,200
GHCND:USC00027560,19870328,-9999,-9999,-9999,0,0,0,200,-22,172
GHCND:USC00027560,19870329,-9999,-9999,-9999,0,0,0,172,-50,78
GHCND:USC00027560,19870330,-9999,-9999,-9999,0,0,0,156,-50,144
GHCND:USC00027560,19870331,-9999,-9999,-9999,0,0,0,233,-11,233
GHCND:USC00027560,19870401,-9999,-9999,-9999,0,0,0,278,6,256
GHCND:USC00027560,19870402,-9999,-9999,-9999,0,0,0,261,0,222
GHCND:USC00027560,19870403,-9999,-9999,-9999,0,0,0,233,44,233
GHCND:USC00027560,19870404,-9999,-9999,-9999,25,0,0,222,50,100
GHCND:USC00027560,19870405,-9999,-9999,-9999,0,0,0,194,0,117
GHCND:USC00027560,19870406,-9999,-9999,-9999,0,0,0,211,22,144
GHCND:USC00027560,19870407,-9999,-9999,-9999,0,0,0,206,56,183
GHCND:USC00027560,19870408,-9999,-9999,-9999,0,0,0,228,39,222
GHCND:USC00027560,19870409,-9999,-9999,-9999,0,0,0,267,-17,261
GHCND:USC00027560,19870410,-9999,-9999,-9999,0,0,0,289,44,278
GHCND:USC00027560,19870411,-9999,-9999,-9999,0,0,0,306,39,283
GHCND:USC00027560,19870412,-9999,-9999,-9999,0,0,0,283,94,239
GHCND:USC00027560,19870413,-9999,-9999,-9999,0,0,0,239,-11,239
GHCND:USC00027560,19870414,-9999,-9999,-9999,0,0,0,278,-6,261
GHCND:USC00027560,19870415,-9999,-9999,-9999,0,0,0,317,11,306
GHCND:USC00027560,19870416,-9999,-9999,-9999,0,0,0,328,44,311
GHCND:USC00027560,19870417,-9999,-9999,-9999,0,0,0,339,56,328
GHCND:USC00027560,19870418,-9999,-9999,-9999,0,0,0,328,78,300
GHCND:USC00027560,19870419,-9999,-9999,-9999,102,0,0,300,106,228
GHCND:USC00027560,19870420,-9999,-9999,-9999,0,0,0,267,56,233
GHCND:USC00027560,19870421,-9999,-9999,-9999,170,0,0,233,94,111
GHCND:USC00027560,19870422,-9999,-9999,-9999,0,0,0,206,94,200
GHCND:USC00027560,19870423,-9999,-9999,-9999,0,0,0,267,50,261
GHCND:USC00027560,19870424,-9999,-9999,-9999,0,0,0,278,72,244
GHCND:USC00027560,19870425,-9999,-9999,-9999,0,0,0,267,117,228
GHCND:USC00027560,19870426,-9999,-9999,-9999,0,0,0,289,122,278
GHCND:USC00027560,19870427,-9999,-9999,-9999,221,0,0,289,128,161
GHCND:USC00027560,19870428,-9999,-9999,-9999,0,0,0,267,106,256
GHCND:USC00027560,19870429,-9999,-9999,-9999,0,0,0,283,117,272
GHCND:USC00027560,19870430,-9999,-9999,-9999,0,0,0,272,133,272
GHCND:USC00027560,19870501,-9999,-9999,-9999,0,0,0,272,78,167
GHCND:USC00027560,19870502,-9999,-9999,-9999,0,0,0,256,100,244
GHCND:USC00027560,19870503,-9999,-9999,-9999,0,0,0,267,67,222
GHCND:USC00027560,19870504,-9999,-9999,-9999,0,0,0,289,50,283
GHCND:USC00027560,19870505,-9999,-9999,-9999,0,0,0,306,100,267
GHCND:USC00027560,19870506,-9999,-9999,-9999,0,0,0,294,144,250
GHCND:USC00027560,19870507,-9999,-9999,-9999,0,0,0,272,139,261
GHCND:USC00027560,19870508,-9999,-9999,-9999,0,0,0,283,117,267
GHCND:USC00027560,19870509,-9999,-9999,-9999,0,0,0,294,94,267
GHCND:USC00027560,19870510,-9999,-9999,-9999,13,0,0,289,83,267
GHCND:USC00027560,19870511,-9999,-9999,-9999,0,0,0,306,83,272
GHCND:USC00027560,19870512,-9999,-9999,-9999,0,0,0,328,122,294
GHCND:USC00027560,19870513,-9999,-9999,-9999,18,0,0,317,100,278
GHCND:USC00027560,19870514,-9999,-9999,-9999,0,0,0,328,111,256
GHCND:USC00027560,19870515,-9999,-9999,-9999,0,0,0,311,106,294
GHCND:USC00027560,19870516,-9999,-9999,-9999,0,0,0,322,78,267
GHCND:USC00027560,19870517,-9999,-9999,-9999,0,0,0,333,106,294
GHCND:USC00027560,19870518,-9999,-9999,-9999,0,0,0,289,139,272
GHCND:USC00027560,19870519,-9999,-9999,-9999,5,0,0,272,111,156
GHCND:USC00027560,19870520,-9999,-9999,-9999,89,0,0,289,94,228
GHCND:USC00027560,19870521,-9999,-9999,-9999,0,0,0,261,94,211
GHCND:USC00027560,19870522,-9999,-9999,-9999,0,0,0,317,89,250
GHCND:USC00027560,19870523,-9999,-9999,-9999,0,0,0,317,89,294
GHCND:USC00027560,19870524,-9999,-9999,-9999,0,0,0,306,83,289
GHCND:USC00027560,19870525,-9999,-9999,-9999,0,0,0,294,56,261
GHCND:USC00027560,19870526,-9999,-9999,-9999,0,0,0,278,106,272
GHCND:USC00027560,19870527,-9999,-9999,-9999,0,0,0,272,44,261
GHCND:USC00027560,19870528,-9999,-9999,-9999,0,0,0,278,50,261
GHCND:USC00027560,19870529,-9999,-9999,-9999,0,0,0,294,50,272
GHCND:USC00027560,19870530,-9999,-9999,-9999,0,0,0,317,83,283
GHCND:USC00027560,19870531,-9999,-9999,-9999,0,0,0,333,106,322
GHCND:USC00027560,19870601,-9999,-9999,-9999,0,0,0,356,89,344
GHCND:USC00027560,19870602,-9999,-9999,-9999,0,0,0,367,100,361
GHCND:USC00027560,19870603,-9999,-9999,-9999,0,0,0,367,111,350
GHCND:USC00027560,19870604,-9999,-9999,-9999,30,0,0,350,144,300
GHCND:USC00027560,19870605,-9999,-9999,-9999,0,0,0,311,172,300
GHCND:USC00027560,19870606,-9999,-9999,-9999,0,0,0,306,178,239
GHCND:USC00027560,19870607,-9999,-9999,-9999,0,0,0,344,128,328
GHCND:USC00027560,19870608,-9999,-9999,-9999,0,0,0,328,161,294
GHCND:USC00027560,19870609,-9999,-9999,-9999,0,0,0,344,139,328
GHCND:USC00027560,19870610,-9999,-9999,-9999,0,0,0,356,128,328
GHCND:USC00027560,19870611,-9999,-9999,-9999,0,0,0,356,178,322
GHCND:USC00027560,19870612,-9999,-9999,-9999,0,0,0,372,139,367
GHCND:USC00027560,19870613,-9999,-9999,-9999,0,0,0,383,150,367
GHCND:USC00027560,19870614,-9999,-9999,-9999,0,0,0,389,167,344
GHCND:USC00027560,19870615,-9999,-9999,-9999,0,0,0,406,178,378
GHCND:USC00027560,19870616,-9999,-9999,-9999,0,0,0,394,117,389
GHCND:USC00027560,19870617,-9999,-9999,-9999,0,0,0,400,122,389
GHCND:USC00027560,19870618,-9999,-9999,-9999,0,0,0,394,117,378
GHCND:USC00027560,19870619,-9999,-9999,-9999,0,0,0,378,89,361
GHCND:USC00027560,19870620,-9999,-9999,-9999,0,0,0,378,106,372
GHCND:USC00027560,19870621,-9999,-9999,-9999,0,0,0,378,100,350
GHCND:USC00027560,19870622,-9999,-9999,-9999,0,0,0,372,122,361
GHCND:USC00027560,19870623,-9999,-9999,-9999,0,0,0,394,128,383
GHCND:USC00027560,19870624,-9999,-9999,-9999,0,0,0,400,161,356
GHCND:USC00027560,19870625,-9999,-9999,-9999,0,0,0,394,206,350
GHCND:USC00027560,19870626,-9999,-9999,-9999,0,0,0,383,200,367
GHCND:USC00027560,19870627,-9999,-9999,-9999,13,0,0,378,189,361
GHCND:USC00027560,19870628,-9999,-9999,-9999,0,0,0,378,144,378
GHCND:USC00027560,19870629,-9999,-9999,-9999,0,0,0,378,144,372
GHCND:USC00027560,19870630,-9999,-9999,-9999,0,0,0,394,128,367
GHCND:USC00027560,19870701,-9999,-9999,-9999,0,0,0,394,122,383
GHCND:USC00027560,19870702,-9999,-9999,-9999,0,0,0,417,133,400
GHCND:USC00027560,19870703,-9999,-9999,-9999,0,0,0,411,128,400
GHCND:USC00027560,19870704,-9999,-9999,-9999,0,0,0,400,144,389
GHCND:USC00027560,19870705,-9999,-9999,-9999,0,0,0,389,117,378
GHCND:USC00027560,19870706,-9999,-9999,-9999,0,0,0,400,106,339
GHCND:USC00027560,19870707,-9999,-9999,-9999,0,0,0,389,128,383
GHCND:USC00027560,19870708,-9999,-9999,-9999,0,0,0,394,122,378
GHCND:USC00027560,19870709,-9999,-9999,-9999,0,0,0,378,167,300
GHCND:USC00027560,19870710,-9999,-9999,-9999,0,0,0,389,178,372
GHCND:USC00027560,19870711,-9999,-9999,-9999,0,0,0,378,122,367
GHCND:USC00027560,19870712,-9999,-9999,-9999,0,0,0,389,133,367
GHCND:USC00027560,19870713,-9999,-9999,-9999,0,0,0,394,133,389
GHCND:USC00027560,19870714,-9999,-9999,-9999,0,0,0,389,200,367
GHCND:USC00027560,19870715,-9999,-9999,-9999,0,0,0,367,183,350
GHCND:USC00027560,19870716,-9999,-9999,-9999,20,0,0,350,178,256
GHCND:USC00027560,19870717,-9999,-9999,-9999,30,0,0,344,117,317
GHCND:USC00027560,19870718,-9999,-9999,-9999,0,0,0,344,161,339
GHCND:USC00027560,19870719,-9999,-9999,-9999,0,0,0,372,133,361
GHCND:USC00027560,19870720,-9999,-9999,-9999,0,0,0,367,217,317
GHCND:USC00027560,19870721,-9999,-9999,-9999,0,0,0,367,222,356
GHCND:USC00027560,19870722,-9999,-9999,-9999,5,0,0,389,200,372
GHCND:USC00027560,19870723,-9999,-9999,-9999,0,0,0,400,183,389
GHCND:USC00027560,19870724,-9999,-9999,-9999,0,0,0,394,206,372
GHCND:USC00027560,19870725,-9999,-9999,-9999,0,0,0,378,183,356
GHCND:USC00027560,19870726,-9999,-9999,-9999,0,0,0,367,217,339
GHCND:USC00027560,19870727,-9999,-9999,-9999,0,0,0,356,200,350
GHCND:USC00027560,19870728,-9999,-9999,-9999,66,0,0,350,200,200
GHCND:USC00027560,19870729,-9999,-9999,-9999,147,0,0,317,194,200
GHCND:USC00027560,19870730,-9999,-9999,-9999,152,0,0,317,178,267
GHCND:USC00027560,19870731,-9999,-9999,-9999,56,0,0,328,194,328
GHCND:USC00027560,19870801,-9999,-9999,-9999,0,0,0,361,189,356
GHCND:USC00027560,19870802,-9999,-9999,-9999,0,0,0,367,194,272
GHCND:USC00027560,19870803,-9999,-9999,-9999,191,0,0,344,183,339
GHCND:USC00027560,19870804,-9999,-9999,-9999,0,0,0,356,200,311
GHCND:USC00027560,19870805,-9999,-9999,-9999,0,0,0,350,206,333
GHCND:USC00027560,19870806,-9999,-9999,-9999,0,0,0,339,194,333
GHCND:USC00027560,19870807,-9999,-9999,-9999,0,0,0,339,189,300
GHCND:USC00027560,19870808,-9999,-9999,-9999,0,0,0,356,194,294
GHCND:USC00027560,19870809,-9999,-9999,-9999,0,0,0,333,206,322
GHCND:USC00027560,19870810,-9999,-9999,-9999,0,0,0,333,206,289
GHCND:USC00027560,19870811,-9999,-9999,-9999,64,0,0,306,183,283
GHCND:USC00027560,19870812,-9999,-9999,-9999,107,0,0,322,183,311
GHCND:USC00027560,19870813,-9999,-9999,-9999,0,0,0,322,172,306
GHCND:USC00027560,19870814,-9999,-9999,-9999,0,0,0,339,156,328
GHCND:USC00027560,19870815,-9999,-9999,-9999,0,0,0,333,144,328
GHCND:USC00027560,19870816,-9999,-9999,-9999,0,0,0,344,117,328
GHCND:USC00027560,19870817,-9999,-9999,-9999,0,0,0,356,117,350
GHCND:USC00027560,19870818,-9999,-9999,-9999,0,0,0,372,150,350
GHCND:USC00027560,19870819,-9999,-9999,-9999,0,0,0,372,194,339
GHCND:USC00027560,19870820,-9999,-9999,-9999,0,0,0,361,172,250
GHCND:USC00027560,19870821,-9999,-9999,-9999,0,0,0,328,172,328
GHCND:USC00027560,19870822,-9999,-9999,-9999,0,0,0,350,156,256
GHCND:USC00027560,19870823,-9999,-9999,-9999,0,0,0,339,161,306
GHCND:USC00027560,19870824,-9999,-9999,-9999,229,0,0,306,183,278
GHCND:USC00027560,19870825,-9999,-9999,-9999,25,0,0,322,172,283
GHCND:USC00027560,19870826,-9999,-9999,-9999,76,0,0,294,144,178
GHCND:USC00027560,19870827,-9999,-9999,-9999,0,0,0,294,117,200
GHCND:USC00027560,19870828,-9999,-9999,-9999,0,0,0,311,167,306
GHCND:USC00027560,19870829,-9999,-9999,-9999,0,0,0,328,167,306
GHCND:USC00027560,19870830,-9999,-9999,-9999,46,0,0,333,122,250
GHCND:USC00027560,19870831,-9999,-9999,-9999,0,0,0,328,156,322
GHCND:USC00027560,19870901,-9999,-9999,-9999,0,0,0,328,156,322
GHCND:USC00027560,19870902,-9999,-9999,-9999,0,0,0,306,139,306
GHCND:USC00027560,19870903,-9999,-9999,-9999,0,0,0,333,122,311
GHCND:USC00027560,19870904,-9999,-9999,-9999,0,0,0,311,178,222
GHCND:USC00027560,19870905,-9999,-9999,-9999,33,0,0,294,172,294
GHCND:USC00027560,19870906,-9999,-9999,-9999,0,0,0,322,133,317
GHCND:USC00027560,19870907,-9999,-9999,-9999,0,0,0,339,133,328
GHCND:USC00027560,19870908,-9999,-9999,-9999,0,0,0,350,122,328
GHCND:USC00027560,19870909,-9999,-9999,-9999,0,0,0,344,100,322
GHCND:USC00027560,19870910,-9999,-9999,-9999,0,0,0,367,100,339
GHCND:USC00027560,19870911,-9999,-9999,-9999,0,0,0,367,144,344
GHCND:USC00027560,19870912,-9999,-9999,-9999,0,0,0,350,117,333
GHCND:USC00027560,19870913,-9999,-9999,-9999,0,0,0,333,150,317
GHCND:USC00027560,19870914,-9999,-9999,-9999,0,0,0,322,122,289
GHCND:USC00027560,19870915,-9999,-9999,-9999,0,0,0,311,67,289
GHCND:USC00027560,19870916,-9999,-9999,-9999,0,0,0,328,100,322
GHCND:USC00027560,19870917,-9999,-9999,-9999,0,0,0,322,128,228
GHCND:USC00027560,19870918,-9999,-9999,-9999,0,0,0,300,106,289
GHCND:USC00027560,19870919,-9999,-9999,-9999,0,0,0,322,106,294
GHCND:USC00027560,19870920,-9999,-9999,-9999,0,0,0,328,106,322
GHCND:USC00027560,19870921,-9999,-9999,-9999,5,0,0,322,150,239
GHCND:USC00027560,19870922,-9999,-9999,-9999,0,0,0,294,122,267
GHCND:USC00027560,19870923,-9999,-9999,-9999,0,0,0,306,139,278
GHCND:USC00027560,19870924,-9999,-9999,-9999,0,0,0,289,111,267
GHCND:USC00027560,19870925,-9999,-9999,-9999,0,0,0,306,106,250
GHCND:USC00027560,19870926,-9999,-9999,-9999,0,0,0,311,111,211
GHCND:USC00027560,19870927,-9999,-9999,-9999,0,0,0,322,106,300
GHCND:USC00027560,19870928,-9999,-9999,-9999,0,0,0,333,106,317
GHCND:USC00027560,19870929,-9999,-9999,-9999,0,0,0,317,111,289
GHCND:USC00027560,19870930,-9999,-9999,-9999,48,0,0,289,122,267
GHCND:USC00027560,19871001,-9999,-9999,-9999,0,0,0,289,122,278
GHCND:USC00027560,19871002,-9999,-9999,-9999,0,0,0,311,83,278
GHCND:USC00027560,19871003,-9999,-9999,-9999,0,0,0,283,139,228
GHCND:USC00027560,19871004,-9999,-9999,-9999,0,0,0,300,78,289
GHCND:USC00027560,19871005,-9999,-9999,-9999,0,0,0,339,78,317
GHCND:USC00027560,19871006,-9999,-9999,-9999,0,0,0,344,94,300
GHCND:USC00027560,19871007,-9999,-9999,-9999,0,0,0,339,94,317
GHCND:USC00027560,19871008,-9999,-9999,-9999,0,0,0,333,83,306
GHCND:USC00027560,19871009,-9999,-9999,-9999,0,0,0,322,100,272
GHCND:USC00027560,19871010,-9999,-9999,-9999,0,0,0,333,100,311
GHCND:USC00027560,19871011,-9999,-9999,-9999,0,0,0,322,111,322
GHCND:USC00027560,19871012,-9999,-9999,-9999,0,0,0,328,94,311
GHCND:USC00027560,19871013,-9999,-9999,-9999,0,0,0,322,161,289
GHCND:USC00027560,19871014,-9999,-9999,-9999,38,0,0,289,139,194
GHCND:USC00027560,19871015,-9999,-9999,-9999,56,0,0,250,83,250
GHCND:USC00027560,19871016,-9999,-9999,-9999,0,0,0,272,83,244
GHCND:USC00027560,19871017,-9999,-9999,-9999,0,0,0,272,67,256
GHCND:USC00027560,19871018,-9999,-9999,-9999,0,0,0,283,89,261
GHCND:USC00027560,19871019,-9999,-9999,-9999,0,0,0,283,44,261
GHCND:USC00027560,19871020,-9999,-9999,-9999,0,0,0,267,61,228
GHCND:USC00027560,19871021,-9999,-9999,-9999,0,0,0,256,122,189
GHCND:USC00027560,19871022,-9999,-9999,-9999,0,0,0,272,106,239
GHCND:USC00027560,19871023,-9999,-9999,-9999,81,0,0,239,122,222
GHCND:USC00027560,19871024,-9999,-9999,-9999,0,0,0,278,106,261
GHCND:USC00027560,19871025,-9999,-9999,-9999,0,0,0,283,83,272
GHCND:USC00027560,19871026,-9999,-9999,-9999,0,0,0,289,72,250
GHCND:USC00027560,19871027,-9999,-9999,-9999,0,0,0,300,83,261
GHCND:USC00027560,19871028,-9999,-9999,-9999,0,0,0,317,139,300
GHCND:USC00027560,19871029,-9999,-9999,-9999,0,0,0,294,139,239
GHCND:USC00027560,19871030,-9999,-9999,-9999,0,0,0,289,78,261
GHCND:USC00027560,19871031,-9999,-9999,-9999,0,0,0,261,133,172
GHCND:USC00027560,19871101,-9999,-9999,-9999,23,0,0,272,117,139
GHCND:USC00027560,19871102,-9999,-9999,-9999,0,0,0,233,44,211
GHCND:USC00027560,19871103,-9999,-9999,-9999,0,0,0,256,39,222
GHCND:USC00027560,19871104,-9999,-9999,-9999,0,0,0,267,72,178
GHCND:USC00027560,19871105,-9999,-9999,-9999,0,0,0,272,111,233
GHCND:USC00027560,19871106,-9999,-9999,-9999,0,0,0,244,56,189
GHCND:USC00027560,19871107,-9999,-9999,-9999,0,0,0,206,6,178
GHCND:USC00027560,19871108,-9999,-9999,-9999,0,0,0,206,17,200
GHCND:USC00027560,19871109,-9999,-9999,-9999,0,0,0,200,28,167
GHCND:USC00027560,19871110,-9999,-9999,-9999,0,0,0,189,56,172
GHCND:USC00027560,19871111,-9999,-9999,-9999,0,0,0,206,-17,139
GHCND:USC00027560,19871112,-9999,-9999,-9999,0,0,0,217,-22,111
GHCND:USC00027560,19871113,-9999,-9999,-9999,0,0,0,233,-6,183
GHCND:USC00027560,19871114,-9999,-9999,-9999,0,0,0,217,39,167
GHCND:USC00027560,19871115,-9999,-9999,-9999,0,0,0,172,28,89
GHCND:USC00027560,19871116,-9999,-9999,-9999,0,0,0,150,-67,44
GHCND:USC00027560,19871117,-9999,-9999,-9999,0,0,0,172,-56,106
GHCND:USC00027560,19871118,-9999,-9999,-9999,0,0,0,189,28,161
GHCND:USC00027560,19871119,-9999,-9999,-9999,0,0,0,183,-11,133
GHCND:USC00027560,19871120,-9999,-9999,-9999,0,0,0,200,-17,144
GHCND:USC00027560,19871121,-9999,-9999,-9999,0,0,0,244,-11,211
GHCND:USC00027560,19871122,-9999,-9999,-9999,0,0,0,222,-22,206
GHCND:USC00027560,19871123,-9999,-9999,-9999,0,0,0,211,-17,194
GHCND:USC00027560,19871124,-9999,-9999,-9999,0,0,0,189,-22,150
GHCND:USC00027560,19871125,-9999,-9999,-9999,0,0,0,228,-28,161
GHCND:USC00027560,19871126,-9999,-9999,-9999,0,0,0,161,-61,117
GHCND:USC00027560,19871127,-9999,-9999,-9999,0,0,0,128,-67,100
GHCND:USC00027560,19871128,-9999,-9999,-9999,0,0,0,161,-44,111
GHCND:USC00027560,19871129,-9999,-9999,-9999,0,0,0,161,-67,89
GHCND:USC00027560,19871130,-9999,-9999,-9999,0,0,0,139,-67,44
GHCND:USC00027560,19871201,-9999,-9999,-9999,0,0,0,161,-56,106
GHCND:USC00027560,19871202,-9999,-9999,-9999,0,0,0,189,-39,133
GHCND:USC00027560,19871203,-9999,-9999,-9999,0,0,0,217,-22,122
GHCND:USC00027560,19871204,-9999,-9999,-9999,0,0,0,239,-11,211
GHCND:USC00027560,19871205,-9999,-9999,-9999,0,0,0,217,11,128
GHCND:USC00027560,19871206,-9999,-9999,-9999,0,0,0,172,-39,139
GHCND:USC00027560,19871207,-9999,-9999,-9999,0,0,0,206,-33,150
GHCND:USC00027560,19871208,-9999,-9999,-9999,0,0,0,161,-44,106
GHCND:USC00027560,19871209,-9999,-9999,-9999,0,0,0,172,-72,106
GHCND:USC00027560,19871210,-9999,-9999,-9999,0,0,0,211,-39,178
GHCND:USC00027560,19871211,-9999,-9999,-9999,0,0,0,228,-17,156
GHCND:USC00027560,19871212,-9999,-9999,-9999,0,0,0,228,-11,167
GHCND:USC00027560,19871213,-9999,-9999,-9999,0,0,0,161,11,39
GHCND:USC00027560,19871214,-9999,-9999,-9999,25,0,53,44,-117,17
GHCND:USC00027560,19871215,-9999,-9999,-9999,0,0,0,56,-111,39
GHCND:USC00027560,19871216,-9999,-9999,-9999,0,0,0,67,-39,44
GHCND:USC00027560,19871217,-9999,-9999,-9999,0,0,0,133,0,56
GHCND:USC00027560,19871218,-9999,-9999,-9999,462,0,0,111,39,83
GHCND:USC00027560,19871219,-9999,-9999,-9999,0,0,0,128,44,106
GHCND:USC00027560,19871220,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00027560,19871221,-9999,-9999,-9999,0,0,0,306,133,61
