8421,1988.00,23.00,31.00,"Astr nutt",1.00
8422,1988.00,23.00,33.00,"Astr nutt",14.00
8423,1988.00,23.00,35.00,"Astr nutt",2.00
8424,1988.00,23.00,37.00,"Astr nutt",3.00
8426,1988.00,23.00,53.00,"Astr nutt",4.00
8427,1988.00,23.00,55.00,"Astr nutt",2.00
8429,1988.00,23.00,71.00,"Astr nutt",2.00
8430,1988.00,23.00,73.00,"Astr nutt",9.00
8431,1988.00,23.00,75.00,"Astr nutt",2.00
8432,1988.00,23.00,77.00,"Astr nutt",3.00
8452,1978.00,1.00,17.00,"Bail mult",3.00
8454,1978.00,1.00,33.00,"Bail mult",5.00
8455,1978.00,1.00,35.00,"Bail mult",6.00
8458,1978.00,1.00,53.00,"Bail mult",2.00
8459,1978.00,1.00,55.00,"Bail mult",3.00
8461,1978.00,1.00,71.00,"Bail mult",1.00
8465,1978.00,2.00,11.00,"Bail mult",2.00
8468,1978.00,2.00,17.00,"Bail mult",1.00
8471,1978.00,2.00,35.00,"Bail mult",1.00
8475,1978.00,2.00,55.00,"Bail mult",18.00
8480,1978.00,2.00,77.00,"Bail mult",2.00
8484,1978.00,3.00,17.00,"Bail mult",8.00
8486,1978.00,3.00,33.00,"Bail mult",2.00
8487,1978.00,3.00,35.00,"Bail mult",8.00
8490,1978.00,3.00,53.00,"Bail mult",5.00
8493,1978.00,3.00,71.00,"Bail mult",3.00
8496,1978.00,3.00,77.00,"Bail mult",2.00
8497,1978.00,4.00,11.00,"Bail mult",1.00
8500,1978.00,4.00,17.00,"Bail mult",2.00
8502,1978.00,4.00,33.00,"Bail mult",3.00
8503,1978.00,4.00,35.00,"Bail mult",4.00
8509,1978.00,4.00,71.00,"Bail mult",1.00
8512,1978.00,4.00,77.00,"Bail mult",5.00
8516,1978.00,5.00,17.00,"Bail mult",5.00
8518,1978.00,5.00,33.00,"Bail mult",1.00
8522,1978.00,5.00,53.00,"Bail mult",1.00
8525,1978.00,5.00,71.00,"Bail mult",3.00
8528,1978.00,5.00,77.00,"Bail mult",2.00
8529,1978.00,6.00,11.00,"Bail mult",2.00
8532,1978.00,6.00,17.00,"Bail mult",1.00
8539,1978.00,6.00,55.00,"Bail mult",1.00
8541,1978.00,6.00,71.00,"Bail mult",1.00
8544,1978.00,6.00,77.00,"Bail mult",2.00
8550,1978.00,7.00,33.00,"Bail mult",4.00
8554,1978.00,7.00,53.00,"Bail mult",3.00
8555,1978.00,7.00,55.00,"Bail mult",3.00
8557,1978.00,7.00,71.00,"Bail mult",2.00
8561,1978.00,8.00,11.00,"Bail mult",2.00
8564,1978.00,8.00,17.00,"Bail mult",1.00
8570,1978.00,8.00,53.00,"Bail mult",1.00
8580,1978.00,9.00,17.00,"Bail mult",1.00
8582,1978.00,9.00,33.00,"Bail mult",4.00
8586,1978.00,9.00,53.00,"Bail mult",1.00
8589,1978.00,9.00,71.00,"Bail mult",2.00
8592,1978.00,9.00,77.00,"Bail mult",2.00
8593,1978.00,10.00,11.00,"Bail mult",4.00
8596,1978.00,10.00,17.00,"Bail mult",1.00
8598,1978.00,10.00,33.00,"Bail mult",7.00
8599,1978.00,10.00,35.00,"Bail mult",6.00
8602,1978.00,10.00,53.00,"Bail mult",10.00
8603,1978.00,10.00,55.00,"Bail mult",17.00
8605,1978.00,10.00,71.00,"Bail mult",8.00
8609,1978.00,11.00,11.00,"Bail mult",3.00
8612,1978.00,11.00,17.00,"Bail mult",4.00
8614,1978.00,11.00,33.00,"Bail mult",11.00
8619,1978.00,11.00,55.00,"Bail mult",2.00
8621,1978.00,11.00,71.00,"Bail mult",8.00
8625,1978.00,12.00,11.00,"Bail mult",3.00
8630,1978.00,12.00,33.00,"Bail mult",1.00
8631,1978.00,12.00,35.00,"Bail mult",4.00
8635,1978.00,12.00,55.00,"Bail mult",1.00
8640,1978.00,12.00,77.00,"Bail mult",2.00
8641,1978.00,13.00,11.00,"Bail mult",1.00
8646,1978.00,13.00,33.00,"Bail mult",2.00
8647,1978.00,13.00,35.00,"Bail mult",2.00
8653,1978.00,13.00,71.00,"Bail mult",2.00
8657,1978.00,14.00,11.00,"Bail mult",1.00
